Code INSEE;Code Postal;Commune;Département;Région;Statut;Altitude Moyenne;Superficie;Population;geo_point_2d;geo_shape;ID Geofla;Code Commune;Code Canton;Code Arrondissement;Code Département;Code Région
84007;84000;AVIGNON;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Préfecture;25.0;6491.0;89.6;43.9352448339,4.84071572505;"{""type"": ""Polygon"", ""coordinates"": [[[4.921995922929474, 43.88675878882955], [4.902945313128658, 43.88766868080268], [4.881334787508861, 43.90156413106243], [4.854805285516451, 43.91079487220422], [4.810973563902835, 43.91427609441181], [4.773596496714606, 43.91964241094042], [4.739061130857664, 43.924068470817566], [4.748517675999207, 43.93150596722416], [4.779228179513272, 43.93810356694663], [4.791968782397307, 43.95227144072291], [4.814513414182023, 43.964907423056744], [4.810132032898055, 43.97843824769513], [4.813902610986466, 43.988413205055764], [4.8376266172392395, 43.98519937644249], [4.844453729561246, 43.9896575930257], [4.845553900676585, 43.99667885395471], [4.851568357503201, 43.98911424664355], [4.853381563746034, 43.96856733697912], [4.838529472390849, 43.95559398545457], [4.841151666305007, 43.95266916384002], [4.8553965606506075, 43.95081685680691], [4.883970868372068, 43.952767564259155], [4.898638351092815, 43.93107946308899], [4.897461378242724, 43.91703861948804], [4.927176726246697, 43.90528366187598], [4.917946992483814, 43.89850559322917], [4.921995922929474, 43.88675878882955]]]}";2841;007;97;2;84;93
84009;84240;LA BASTIDE-DES-JOURDANS;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;494.0;2772.0;1.3;43.7945397599,5.64677782095;"{""type"": ""Polygon"", ""coordinates"": [[[5.69498812432542, 43.784210189453674], [5.666882294225395, 43.76595775546118], [5.653866135001492, 43.76765325527145], [5.63603089613007, 43.78314954999433], [5.622080188958624, 43.78164043915805], [5.610351298517968, 43.77679002648774], [5.593728793573397, 43.78234610677007], [5.608289936071047, 43.79153335287777], [5.614394271459591, 43.80842217497738], [5.622408280027599, 43.817251524025416], [5.644670350403358, 43.822971475856065], [5.646917179587372, 43.82610437226205], [5.65444513741414, 43.82511098585936], [5.659790934679943, 43.815715534290426], [5.674483353980396, 43.80736044633384], [5.684297555979642, 43.78945329567178], [5.69498812432542, 43.784210189453674]]]}";7582;009;19;1;84;93
84071;84660;MAUBEC;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;250.0;924.0;1.9;43.8417800592,5.13767903423;"{""type"": ""Polygon"", ""coordinates"": [[[5.143741290884302, 43.808116104278895], [5.13471203013635, 43.8163142449419], [5.120970240221179, 43.84200476627337], [5.127144552874218, 43.85517201628069], [5.134899668160462, 43.858288413520995], [5.136578578924693, 43.86858138675074], [5.148313353151052, 43.867927866785394], [5.1507081690164345, 43.846598816601194], [5.143030501331224, 43.8259635117616], [5.145497103210225, 43.80819858900578], [5.143741290884302, 43.808116104278895]]]}";14593;071;11;1;84;93
84118;84490;SAINT-SATURNIN-LES-APT;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;583.0;7675.0;2.6;43.9587368913,5.37325716104;"{""type"": ""Polygon"", ""coordinates"": [[[5.374108310735937, 43.906446642876894], [5.360899107396725, 43.91586258087344], [5.347526904667913, 43.91930207404689], [5.335377554804788, 43.91522291556181], [5.302723288595934, 43.93008762047992], [5.274000311488657, 43.92739417030319], [5.274352180970172, 43.93215857941207], [5.2822764592131, 43.93498240215229], [5.291382068248943, 43.935557067527576], [5.325238423941023, 43.95952034039969], [5.324918851219629, 43.962993529107365], [5.342159606326154, 43.97486143979808], [5.359340124166489, 43.9956420102929], [5.368865552546774, 43.99615638623468], [5.42057103401573, 44.01303235166388], [5.439404988843457, 44.014063618618714], [5.432755409186822, 43.97551185803883], [5.422387999275787, 43.95570827370755], [5.399756496783963, 43.93268076146876], [5.392794344667661, 43.91224218187866], [5.37956345601699, 43.91154092402999], [5.374108310735937, 43.906446642876894]]]}";4148;118;01;1;84;93
84091;84420;PIOLENC;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;53.0;2464.0;4.9;44.1774697051,4.76585289056;"{""type"": ""Polygon"", ""coordinates"": [[[4.7275835054516975, 44.14598469785566], [4.7229369701785195, 44.15190962520649], [4.718187115669013, 44.15238027651538], [4.71679554188802, 44.1626112647045], [4.716121858406918, 44.16597986961367], [4.72383373713053, 44.16333813242613], [4.742318112275618, 44.16658419123817], [4.746628584078022, 44.17253860529304], [4.743474931954595, 44.18227597724395], [4.748027385969664, 44.195645078027916], [4.765020357166082, 44.20004569653796], [4.7690593300913875, 44.20998318407964], [4.77859261443859, 44.21063040718636], [4.786340593888306, 44.20823577185554], [4.790940613873625, 44.19534023809585], [4.799750257673988, 44.19335945293802], [4.801465903084443, 44.17682850778543], [4.801443585948695, 44.17336267560794], [4.778013675849569, 44.156162080421154], [4.740587043689628, 44.15539407331235], [4.7275835054516975, 44.14598469785566]]]}";31094;091;17;2;84;93
84094;84110;PUYMERAS;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;427.0;1477.0;0.6000000000000001;44.2849517081,5.13590933781;"{""type"": ""Polygon"", ""coordinates"": [[[5.118952031130551, 44.26153913332529], [5.112992861558853, 44.27075737868488], [5.097321205501911, 44.27904456043925], [5.074060350091083, 44.27702787661618], [5.076512049103177, 44.2840860159789], [5.086471494080993, 44.28393339431685], [5.109547310803612, 44.28054838713813], [5.149517051590559, 44.30068254886883], [5.153263250627617, 44.310181234463464], [5.166434198103958, 44.31485710590013], [5.168839313106645, 44.314125325573535], [5.172826613988415, 44.308211494205196], [5.170106352929884, 44.298738196145536], [5.165531168235867, 44.28958060243926], [5.150191930906664, 44.28211079308898], [5.1474582539784, 44.26917066955701], [5.132390850806652, 44.262386633740896], [5.118952031130551, 44.26153913332529]]]}";6588;094;21;3;84;93
84149;84150;VIOLES;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;102.0;1465.0;1.5;44.1767100202,4.95138229619;"{""type"": ""Polygon"", ""coordinates"": [[[4.95214452602054, 44.14968908476185], [4.933868502211675, 44.15205670992424], [4.920629860688248, 44.16068951659038], [4.932735788878793, 44.163979158778794], [4.935442624802793, 44.17331301279724], [4.938768569673714, 44.18536399038213], [4.93579353817747, 44.19830060882605], [4.949109772217454, 44.20231461194166], [4.95954152760219, 44.203209283790905], [4.9699905852637905, 44.19304613852234], [4.9813560728354425, 44.18881685346097], [4.9719025344244425, 44.18143312132809], [4.97170832903913, 44.174755947101715], [4.958328117804099, 44.15713270039334], [4.95214452602054, 44.14968908476185]]]}";6667;149;16;2;84;93
84012;84190;BEAUMES-DE-VENISE;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;140.0;1896.0;2.3;44.1233856856,5.02875589827;"{""type"": ""Polygon"", ""coordinates"": [[[4.992005335364816, 44.10069593830176], [4.984904084168581, 44.12526883946812], [4.997064725202132, 44.12737081022766], [5.000205700459417, 44.13315677016718], [4.995373440201144, 44.138304785025554], [5.017636035939708, 44.135025172522525], [5.041375722191211, 44.1437062963608], [5.055567758822337, 44.13784084374218], [5.064773566424527, 44.13692052921389], [5.07100444009061, 44.13224712883699], [5.06464018297893, 44.12773932363358], [5.062948861366959, 44.12143263466194], [5.070298268607017, 44.10633010423418], [5.041972623211412, 44.10985083258158], [5.031935581963255, 44.11677201181356], [5.027113733613987, 44.11683430443488], [5.022631367707532, 44.11554860622117], [5.015440212055966, 44.107289935980326], [4.996357621041616, 44.10687401217611], [4.992005335364816, 44.10069593830176]]]}";36090;012;04;3;84;93
84086;84580;OPPEDE;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;305.0;2437.0;1.3;43.8313175338,5.16982150363;"{""type"": ""Polygon"", ""coordinates"": [[[5.1979273725525275, 43.798106693049775], [5.176671328699556, 43.805861118814654], [5.153457288964965, 43.804359722555304], [5.145497103210225, 43.80819858900578], [5.143030501331224, 43.8259635117616], [5.1507081690164345, 43.846598816601194], [5.148313353151052, 43.867927866785394], [5.166557756064988, 43.86437122727014], [5.177350594864584, 43.86221182335228], [5.185295082345612, 43.85326645886508], [5.195946523731396, 43.82969998188898], [5.1979273725525275, 43.798106693049775]]]}";17099;086;07;1;84;93
84027;84860;CADEROUSSE;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;30.0;3241.0;2.7;44.1099358763,4.74345046999;"{""type"": ""Polygon"", ""coordinates"": [[[4.760515380558701, 44.07893986002275], [4.760736644553804, 44.08568822424818], [4.757273822616368, 44.08801248439095], [4.727668348916864, 44.07842766742043], [4.723127153769316, 44.07939945671252], [4.719729895994941, 44.08558352980929], [4.718657136045632, 44.09265831962997], [4.706068782051669, 44.107745253157425], [4.712251341167129, 44.13548495290953], [4.717483723419102, 44.1415159532479], [4.718187115669013, 44.15238027651538], [4.7229369701785195, 44.15190962520649], [4.7275835054516975, 44.14598469785566], [4.732234988024132, 44.13984343231952], [4.778592623131728, 44.121113478276946], [4.783439788220916, 44.115074858284935], [4.78331644809514, 44.09081453295592], [4.774097481893049, 44.0827808503504], [4.760515380558701, 44.07893986002275]]]}";32162;027;17;2;84;93
84096;84110;RASTEAU;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;213.0;1896.0;0.8;44.2322859605,4.98047268222;"{""type"": ""Polygon"", ""coordinates"": [[[4.949109772217454, 44.20231461194166], [4.963126959891039, 44.22763537909318], [4.961096882851781, 44.244625868954465], [4.970390602962204, 44.25075325060804], [4.970007927363313, 44.25416359972528], [4.976534916417595, 44.26243804628424], [4.989523946709043, 44.26482375378732], [4.994182599866178, 44.259048736328666], [5.005672834089291, 44.24987152210016], [5.004680310705487, 44.24340676133934], [5.009918003638816, 44.238160744421556], [4.9929781215150495, 44.21869696322025], [4.988694666288789, 44.20578216521461], [4.95954152760219, 44.203209283790905], [4.949109772217454, 44.20231461194166]]]}";31535;096;21;3;84;93
84015;84340;BEAUMONT-DU-VENTOUX;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;895.0;2823.0;0.30000000000000004;44.1826393714,5.21385670497;"{""type"": ""Polygon"", ""coordinates"": [[[5.172662621816062, 44.16259469026531], [5.158714324197122, 44.18066228401854], [5.160044424713166, 44.19458360398595], [5.188628254283586, 44.196502368503324], [5.202216483362347, 44.20027346236025], [5.215831233736052, 44.19729806034161], [5.23530132566414, 44.19748844802466], [5.242695812628155, 44.201542672741304], [5.244922938836436, 44.19486980928154], [5.259450341608488, 44.19352709048182], [5.277135010324879, 44.187290496871356], [5.280215114590385, 44.18452514951365], [5.278340739383285, 44.17398376073825], [5.249487581337173, 44.17329166641865], [5.172662621816062, 44.16259469026531]]]}";26150;015;14;3;84;93
84023;84480;BUOUX;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;528.0;1760.0;0.1;43.8218210603,5.37501768295;"{""type"": ""Polygon"", ""coordinates"": [[[5.390097260292523, 43.80235332599325], [5.37641390547229, 43.80570452445807], [5.353477083665589, 43.792986044916994], [5.3439274516043085, 43.79408313771265], [5.344422234470629, 43.80766671975349], [5.361680084089902, 43.819475129442594], [5.356759907033495, 43.8286115801351], [5.363955131175977, 43.837503887686495], [5.357751992468396, 43.84180659087691], [5.359219195160633, 43.845106005465794], [5.372074042657951, 43.847915273061986], [5.385204766334558, 43.84418970706268], [5.4041761207692165, 43.845690862745265], [5.407253348675472, 43.83664675911865], [5.392444640907876, 43.82904087107014], [5.399488637983851, 43.80753977676862], [5.390097260292523, 43.80235332599325]]]}";5592;023;07;1;84;93
84070;84570;MALEMORT-DU-COMTAT;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;255.0;1198.0;1.5;44.0188189905,5.16741843804;"{""type"": ""Polygon"", ""coordinates"": [[[5.1822532378052895, 44.00258752150573], [5.174304164706267, 43.99954966392134], [5.161568664664994, 44.00412370787417], [5.141766963185401, 44.022204733949486], [5.132392585599005, 44.022099745795956], [5.139298460391581, 44.03089624583323], [5.171219958396416, 44.03415697971659], [5.183398886967951, 44.0295569461552], [5.195422509073632, 44.01935846852364], [5.187132188402381, 44.00816219500743], [5.190599569152122, 44.00620208892213], [5.1822532378052895, 44.00258752150573]]]}";35152;070;15;3;84;93
84031;84200;CARPENTRAS;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Sous-préfecture;105.0;3783.0;29.3;44.0593802565,5.06134844776;"{""type"": ""Polygon"", ""coordinates"": [[[5.035731528778356, 44.02241050749578], [5.027655205979023, 44.030717215005765], [5.024713562416088, 44.044150231538616], [5.015202828358567, 44.05967605440601], [5.031253876155453, 44.07074147426463], [5.029581289756734, 44.07706576528099], [5.033895279338863, 44.07616642802979], [5.043121268797874, 44.0753824576823], [5.049714294820849, 44.08021108157196], [5.047378607107686, 44.09339969591288], [5.050102718782263, 44.09619382629762], [5.067712772030562, 44.093296849082535], [5.074024235955265, 44.10159580314893], [5.076781279143567, 44.10319122009378], [5.089567241885328, 44.09921161740045], [5.092353914439467, 44.085977252745046], [5.101850807939103, 44.079312880224606], [5.081707266842442, 44.07049615003996], [5.086560049028796, 44.060824181161145], [5.098855439094043, 44.050586402227594], [5.094129617089379, 44.02731342384541], [5.06114542401992, 44.02960532320501], [5.042372516150076, 44.02737345825552], [5.035731528778356, 44.02241050749578]]]}";4142;031;98;3;84;93
84105;84400;SAIGNON;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;439.0;1978.0;1.0;43.8604088316,5.43831613647;"{""type"": ""Polygon"", ""coordinates"": [[[5.407253348675472, 43.83664675911865], [5.4041761207692165, 43.845690862745265], [5.409632790426163, 43.85118849979535], [5.413053347217742, 43.86795817547348], [5.423170893616267, 43.87939345034142], [5.438435368255973, 43.88735474957377], [5.444713803708934, 43.89646105111468], [5.448962092802739, 43.897968484897426], [5.452474497534537, 43.89567472131366], [5.446339410691126, 43.87919167712891], [5.46701206077898, 43.860692077557204], [5.473980236954448, 43.85752708788208], [5.476633993485825, 43.85186665840776], [5.464126927655001, 43.84140876953825], [5.433235432646059, 43.84304770383335], [5.421446040209644, 43.839015518376215], [5.407253348675472, 43.83664675911865]]]}";2033;105;01;1;84;93
84057;84220;JOUCAS;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;263.0;833.0;0.30000000000000004;43.9263664747,5.25260939996;"{""type"": ""Polygon"", ""coordinates"": [[[5.248952077364422, 43.90282110695535], [5.238479979885633, 43.925039825405555], [5.229962334682432, 43.933073791016795], [5.231080142981457, 43.936490173412196], [5.249229043295771, 43.94144792362626], [5.263201119997375, 43.93872848739461], [5.274352180970172, 43.93215857941207], [5.274000311488657, 43.92739417030319], [5.248952077364422, 43.90282110695535]]]}";25798;057;12;1;84;93
84052;84240;GRAMBOIS;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;419.0;3124.0;1.1;43.7605598424,5.6040344355;"{""type"": ""Polygon"", ""coordinates"": [[[5.613708233668626, 43.73251137014103], [5.593451237561402, 43.741972176382625], [5.575068054309478, 43.74546963904937], [5.5564354252585915, 43.75649654616863], [5.550667667960097, 43.77395418396208], [5.592796585872944, 43.782890503453885], [5.593728793573397, 43.78234610677007], [5.610351298517968, 43.77679002648774], [5.622080188958624, 43.78164043915805], [5.63603089613007, 43.78314954999433], [5.653866135001492, 43.76765325527145], [5.64078412447739, 43.7587874930696], [5.644392904467646, 43.74629296191061], [5.640866236907522, 43.740652308513695], [5.613708233668626, 43.73251137014103]]]}";5597;052;19;1;84;93
84124;84800;SAUMANE-DE-VAUCLUSE;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;277.0;2098.0;0.8;43.9380357519,5.11208499768;"{""type"": ""Polygon"", ""coordinates"": [[[5.103446199637347, 43.90825098087598], [5.094695649198716, 43.905628394365], [5.090600023670771, 43.907354358936516], [5.08094566358088, 43.918512915154544], [5.088679660188165, 43.938243198103756], [5.086735953224387, 43.95526857580672], [5.096775268908694, 43.9608832586704], [5.115111028876354, 43.96092607179386], [5.121837862766137, 43.956474266827094], [5.130967533147907, 43.95599052160649], [5.159728106817263, 43.949970069412416], [5.159298212969493, 43.94223599164124], [5.155166400192567, 43.94170537277566], [5.154479924228781, 43.94167389739847], [5.124635807441945, 43.93155396681038], [5.106152783381331, 43.91174584770421], [5.103446199637347, 43.90825098087598]]]}";2641;124;13;2;84;93
84034;84510;CAUMONT-SUR-DURANCE;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;59.0;1823.0;4.6;43.8913580487,4.95633077332;"{""type"": ""Polygon"", ""coordinates"": [[[4.9914874616985845, 43.85072008219936], [4.969653153616473, 43.869741553517265], [4.930503384074994, 43.884367166412474], [4.921995922929474, 43.88675878882955], [4.917946992483814, 43.89850559322917], [4.927176726246697, 43.90528366187598], [4.9308304435402786, 43.91060237886667], [4.967681488691257, 43.911474960475886], [4.995148018345912, 43.890712511112454], [4.985858656552297, 43.88918948550852], [4.975076006076657, 43.882984602449106], [4.9914874616985845, 43.85072008219936]]]}";33397;034;11;1;84;93
84064;84840;LAPALUD;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;48.0;1753.0;3.7;44.3065428944,4.67951575962;"{""type"": ""Polygon"", ""coordinates"": [[[4.711538172775466, 44.29618291255874], [4.703766813959344, 44.299968030437086], [4.699427170150641, 44.298648674770476], [4.694362765513193, 44.285653948449934], [4.689697259631842, 44.2851315545336], [4.652906740994116, 44.29097592405029], [4.6531813806591575, 44.29480719037181], [4.6506150134375535, 44.32980579151129], [4.679884119517126, 44.320692303859644], [4.713016931473935, 44.32064937551366], [4.711538172775466, 44.29618291255874]]]}";5593;064;06;2;84;93
84001;84210;ALTHEN-DES-PALUDS;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;32.0;659.0;2.5;44.0048087082,4.95793804186;"{""type"": ""Polygon"", ""coordinates"": [[[4.962595949077465, 43.98556636719305], [4.937393730854856, 44.01775008902333], [4.936047801409488, 44.024399919771405], [4.936488820259956, 44.02452715620278], [4.953185946301812, 44.0191527956703], [4.980973916359047, 43.99630825926713], [4.962595949077465, 43.98556636719305]]]}";1039;001;10;3;84;93
84061;84290;LAGARDE-PAREOL;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;143.0;932.0;0.30000000000000004;44.2272154512,4.85109427827;"{""type"": ""Polygon"", ""coordinates"": [[[4.867513313636476, 44.21167447095136], [4.840466076718099, 44.21526449629394], [4.8250141945633995, 44.222148966056416], [4.825546135241647, 44.22856855617279], [4.857094248225011, 44.245992552082654], [4.861787180512678, 44.24586808085058], [4.860652393897258, 44.24258299473014], [4.867274040044116, 44.23789678558976], [4.871639522128433, 44.22824267211845], [4.867513313636476, 44.21167447095136]]]}";19989;061;06;2;84;93
84125;84390;SAVOILLAN;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;758.0;888.0;0.1;44.1744446408,5.37283802798;"{""type"": ""Polygon"", ""coordinates"": [[[5.383240887752098, 44.15528473021912], [5.370461274165479, 44.15476033936678], [5.3547766583553145, 44.16018595979416], [5.365949766654096, 44.19030067739537], [5.373724361381422, 44.19904762161256], [5.383175722139773, 44.19906787843378], [5.381280655082769, 44.19238231493044], [5.386649681105722, 44.17927153370889], [5.383240887752098, 44.15528473021912]]]}";6586;125;14;3;84;93
84008;84330;LE BARROUX;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;355.0;1603.0;0.6000000000000001;44.1547724058,5.09918948911;"{""type"": ""Polygon"", ""coordinates"": [[[5.092079046357417, 44.129803067872935], [5.084891573819193, 44.132542091323344], [5.074571693161722, 44.158407555325226], [5.08176183194982, 44.16724812371999], [5.073865977708629, 44.187737492448456], [5.095542349316521, 44.17968123325036], [5.099239067303924, 44.16967919652261], [5.127674422994734, 44.156345609143735], [5.134746186877624, 44.14716819787602], [5.132528856543346, 44.14039539256009], [5.114914868405443, 44.140475510952164], [5.092079046357417, 44.129803067872935]]]}";25649;008;14;3;84;93
84112;84750;SAINT-MARTIN-DE-CASTILLON;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;499.0;3835.0;0.7000000000000001;43.8551072159,5.51919312356;"{""type"": ""Polygon"", ""coordinates"": [[[5.489079093516966, 43.81825244565414], [5.4970641692850934, 43.83794052895572], [5.508887685115463, 43.842342021903605], [5.50799068182388, 43.84571199765852], [5.476633993485825, 43.85186665840776], [5.473980236954448, 43.85752708788208], [5.46701206077898, 43.860692077557204], [5.4722159032567355, 43.866210526561794], [5.491700830039549, 43.87496906041526], [5.511043589007893, 43.89365883996541], [5.522451605752202, 43.88837162007307], [5.546044233683735, 43.890326931011835], [5.550943595610651, 43.87319501660257], [5.561328029973502, 43.857464999444666], [5.5486475315802455, 43.847965847438424], [5.54478235222799, 43.817614635423276], [5.5312452556509175, 43.81883015251649], [5.511936384966156, 43.81888061468704], [5.489079093516966, 43.81825244565414]]]}";1574;112;01;1;84;93
84097;84600;RICHERENCHES;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;147.0;1104.0;0.7000000000000001;44.3558133128,4.90386489809;"{""type"": ""Polygon"", ""coordinates"": [[[4.937308095770418, 44.36121844295132], [4.923605065797664, 44.357235829354565], [4.920603037204617, 44.350499077822974], [4.9043605998152415, 44.337302204264745], [4.895327995679559, 44.338061483588056], [4.879110313725749, 44.345371894341895], [4.86952688223835, 44.34507595880356], [4.892910085754917, 44.36482741906223], [4.8933131412897755, 44.36787291239672], [4.907084867321445, 44.374631451023575], [4.91563798438773, 44.37288916513938], [4.916914801405805, 44.36981447976983], [4.930076990872734, 44.37074600590158], [4.92394989213822, 44.36627909581267], [4.935397677033327, 44.36407941212405], [4.937308095770418, 44.36121844295132]]]}";20062;097;22;2;84;93
84084;84240;LA MOTTE-D'AIGUES;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;483.0;1466.0;1.4;43.7840840338,5.52149188026;"{""type"": ""Polygon"", ""coordinates"": [[[5.524428664767941, 43.746988592955965], [5.523116016364332, 43.74397596729416], [5.511093047701126, 43.74704486519995], [5.504319365470293, 43.7582746572528], [5.5134105452986475, 43.77436100358735], [5.507690444471754, 43.801745811257426], [5.511936384966156, 43.81888061468704], [5.5312452556509175, 43.81883015251649], [5.531437782388188, 43.80577057609328], [5.538587881623461, 43.79741110264779], [5.542593871086044, 43.784631862240495], [5.528260560579408, 43.77637622903202], [5.529848160234153, 43.75973735530953], [5.524428664767941, 43.746988592955965]]]}";3367;084;19;1;84;93
84119;84450;SAINT-SATURNIN-LES-AVIGNON;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;49.0;621.0;5.0;43.9621529369,4.94109967241;"{""type"": ""Polygon"", ""coordinates"": [[[4.927433462855334, 43.95012814305858], [4.923454127457831, 43.95184568469666], [4.918015263034522, 43.953894784055834], [4.913882003380283, 43.95995379709353], [4.928948038824064, 43.9676470569484], [4.941521574419708, 43.96901788428018], [4.950950064127531, 43.974629622745724], [4.958883586332001, 43.97223711597746], [4.976221675861525, 43.967873891402945], [4.95478584993286, 43.96288485283567], [4.955970443672234, 43.95672398174435], [4.927433462855334, 43.95012814305858]]]}";16112;119;13;2;84;93
84099;84440;ROBION;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;183.0;1786.0;4.1;43.8519678718,5.11008684319;"{""type"": ""Polygon"", ""coordinates"": [[[5.143741290884302, 43.808116104278895], [5.135498733255639, 43.806423444896254], [5.123305323207004, 43.81514165832088], [5.118570167622069, 43.825244201278345], [5.102734736193272, 43.838918986100936], [5.086456043376135, 43.846793471477234], [5.085628422224075, 43.85342595005734], [5.069135337632072, 43.87341898110454], [5.083070252315231, 43.87470228834645], [5.087780065791758, 43.87519744286841], [5.10343781166783, 43.86747878445373], [5.13173341733448, 43.87946116608384], [5.136578578924693, 43.86858138675074], [5.134899668160462, 43.858288413520995], [5.127144552874218, 43.85517201628069], [5.120970240221179, 43.84200476627337], [5.13471203013635, 43.8163142449419], [5.143741290884302, 43.808116104278895]]]}";22307;099;11;1;84;93
84087;84100;ORANGE;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Chef-lieu canton;48.0;7441.0;29.0;44.128913537,4.8098792403;"{""type"": ""Polygon"", ""coordinates"": [[[4.787978307541306, 44.06506309540105], [4.759546701778445, 44.075075335859275], [4.760515380558701, 44.07893986002275], [4.774097481893049, 44.0827808503504], [4.78331644809514, 44.09081453295592], [4.783439788220916, 44.115074858284935], [4.778592623131728, 44.121113478276946], [4.732234988024132, 44.13984343231952], [4.7275835054516975, 44.14598469785566], [4.740587043689628, 44.15539407331235], [4.778013675849569, 44.156162080421154], [4.801443585948695, 44.17336267560794], [4.801465903084443, 44.17682850778543], [4.815436280391497, 44.187690120883424], [4.820115153553702, 44.18766662338838], [4.821299075599284, 44.16761490794979], [4.8256500263792255, 44.16639017136256], [4.838412494786697, 44.17619754664823], [4.851839048270633, 44.17591769122331], [4.8463977649757926, 44.15938050763755], [4.848480500927574, 44.15266508660474], [4.8650179140853425, 44.146370949268935], [4.873973112809955, 44.13431610210768], [4.878692496650921, 44.13375815538228], [4.875411508114893, 44.11690656665667], [4.870725869436327, 44.117688889981146], [4.8448137887472, 44.10287721274978], [4.83987491060841, 44.09696436251923], [4.8395457310447565, 44.079828565838426], [4.82278304060989, 44.08597861786004], [4.804023362830005, 44.0851998810101], [4.787978307541306, 44.06506309540105]]]}";6065;087;99;2;84;93
84041;84410;CRILLON-LE-BRAVE;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;297.0;768.0;0.5;44.1180400609,5.15095331396;"{""type"": ""Polygon"", ""coordinates"": [[[5.15983032967506, 44.099109360606285], [5.143999004013318, 44.10106803030136], [5.139894016047051, 44.113510443643165], [5.135319572083595, 44.12281956570527], [5.138964213903996, 44.13564201250919], [5.142628297555784, 44.13931607757905], [5.163993641345352, 44.12512935940256], [5.168307950585451, 44.118948438185406], [5.15983032967506, 44.099109360606285]]]}";28543;041;15;3;84;93
84093;84360;PUGET;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;300.0;1961.0;0.7000000000000001;43.7695336639,5.2569973443;"{""type"": ""Polygon"", ""coordinates"": [[[5.286389830672729, 43.74013867874146], [5.264102861327172, 43.74423228864184], [5.245553742071386, 43.74713700181595], [5.236377582082299, 43.74746987552478], [5.237556383071775, 43.772219740147285], [5.227538079168443, 43.79218511140828], [5.256915939314447, 43.79908871264648], [5.27042446987015, 43.793091539494476], [5.286389830672729, 43.74013867874146]]]}";25429;093;08;1;84;93
84085;84220;MURS;VAUCLUSE;PROVENCE-ALPES-COTE D'AZUR;Commune simple;559.0;3150.0;0.4;43.9647645787,5.24369462064;"{""type"": ""Polygon"", ""coordinates"": [[[5.229962334682432, 43.933073791016795], [5.214844610985402, 43.93901730926572], [5.200274814021546, 43.95116882455384], [5.195953786443574, 43.95028340908543], [5.196711405993423, 43.957011540368384], [5.2071978389673355, 43.96840540893207], [5.210743300566731, 43.978183364005915], [5.22346884575431, 43.9828681317203], [5.237469524793547, 43.985355554837604], [5.257510230986157, 43.9954777259876], [5.286311192429553, 43.99741837622369], [5.28917710845052, 43.98772451068101], [5.266171243493051, 43.961742517650606], [5.267625870950451, 43.94817125288278], [5.2822764592131, 43.93498240215229], [5.274352180970172, 43.93215857941207], [5.263201119997375, 43.93872848739461], [5.249229043295771, 43.94144792362626], [5.231080142981457, 43.936490173412196], [5.229962334682432, 43.933073791016795]]]}";2449;085;12;1;84;93
